201710sci:/work/03946/hetdex/maverick/20171024/virus/virus0000009/exp03/virus/20171024T045733.4_105LL_sci.fits DEX00043_0 367.649262848 403.63992619 58050.206637708 1.18933 0 152.677576  -110.016466 13.3183333333333
201710sci:/work/03946/hetdex/maverick/20171024/virus/virus0000010/exp03/virus/20171024T052715.2_105LL_sci.fits DEX00072_0 367.549287936 403.884638078 58050.2272601239 1.71133 0 152.699409  -110.01228 12.0583333333333
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000007/exp03/virus/20171025T040729.9_105LL_sci.fits DEX00013_001 366.799517696 403.641866438 58051.1718743825 0.64933 0 152.671935  -110.01228 8.24833333333333
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000008/exp03/virus/20171025T043633.2_105LL_sci.fits DEX00018_0 366.599121664 403.08499096 58051.1920512444 0.73933 0 152.671853  -110.01228 8.51166666666666
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000009/exp03/virus/20171025T050334.3_105LL_sci.fits DEX00053_0 367.899501312 403.91617322 58051.2108146413 1.36933 0 152.688697  -109.995536 8.51
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000010/exp03/virus/20171025T052552.3_105LL_sci.fits DEX00074_0 367.549276416 403.787096079 58051.2263003751 1.74733 0 152.700635  -110.016466 8.36333333333333
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000011/exp03/virus/20171025T055647.2_105LL_sci.fits DEX00100_0 367.799268352 404.709761344 58051.247769081 2.21533 0 152.720507  -110.029024 7.90722222222222
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000012/exp03/virus/20171025T062337.8_105LL_sci.fits DEX00008_1 366.399265792 402.563234042 58051.2664106367 0.55933 0 207.326922  -110.016466 7.625
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000013/exp03/virus/20171025T064808.6_105LL_sci.fits DEX00025_1 366.549281536 402.639422103 58051.2834335286 0.86533 0 207.326922  -110.01228 7.39555555555555
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000014/exp03/virus/20171025T071218.0_105LL_sci.fits DEX00047_1 366.599557888 403.588764333 58051.3002094543 1.26133 0 207.312189  -110.024838 7.50388888888889
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000015/exp03/virus/20171025T073620.2_105LL_sci.fits DEX00069_1 367.049279744 402.637871758 58051.3169012917 1.65733 0 207.299583  -109.999722 7.29
201710sci:/work/03946/hetdex/maverick/20171025/virus/virus0000016/exp03/virus/20171025T080017.9_105LL_sci.fits DEX00091_1 366.599407616 402.791540039 58051.333541349 2.05333 0 207.283948  -110.008094 7.20777777777777
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000010/exp03/virus/20171026T053119.5_105LL_sci.fits DEX00090_0_000_E 367.399238144 403.764529511 58052.2300870223 2.03533 0 152.71241  -110.037396 13.4883333333333
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000011/exp03/virus/20171026T055608.2_105LL_sci.fits DEX00098_0_000_E 367.799308032 404.11406661 58052.2473181384 2.17933 0 152.71241  -109.995536 13.8266666666667
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000012/exp03/virus/20171026T062411.9_105LL_sci.fits DEX00009_1_000_W 367.699179264 403.942206361 58052.266805504 0.57733 0 207.328149  -110.01228 13.6344444444444
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000013/exp03/virus/20171026T064853.7_105LL_sci.fits DEX00031_1_000_W 366.699216896 402.960746965 58052.2839552625 0.97333 0 207.321683  -110.020652 13.6411111111111
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000014/exp03/virus/20171026T071331.7_105LL_sci.fits DEX00053_1_000_W 366.699303936 402.88255092 58052.3010614687 1.36933 0 207.308832  -110.016466 13.9588888888889
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000015/exp03/virus/20171026T074102.2_105LL_sci.fits DEX00076_1_000_W 367.649158912 403.713586286 58052.320164748 1.78333 0 207.294999  -110.016466 14.2105555555556
201710sci:/work/03946/hetdex/maverick/20171026/virus/virus0000016/exp03/virus/20171026T080548.4_105LL_sci.fits DEX00087_1_000_W 367.249271552 403.739422707 58052.3373667044 1.98133 0 207.294999  -110.003908 14.2016666666667
201710sci:/work/03946/hetdex/maverick/20171027/virus/virus0000010/exp03/virus/20171027T062337.4_105LL_sci.fits DEX00010_1_000_W 367.64934912 403.821186496 58053.2664053678 0.59533 0 207.328068  -110.003908 10.9522222222222
201710sci:/work/03946/hetdex/maverick/20171028/virus/virus0000012/exp03/virus/20171028T071155.8_105LL_sci.fits DEX00057_1_000_W 366.549282048 402.883758803 58054.2999518681 1.44133 0 207.308259  -110.016466 3.64055555555555
201710sci:/work/03946/hetdex/maverick/20171028/virus/virus0000013/exp03/virus/20171028T073714.2_105LL_sci.fits DEX00083_1_000_W 366.999591424 403.283448049 58054.3175260765 1.90933 0 207.291479  -110.016466 5.29388888888889
201710sci:/work/03946/hetdex/maverick/20171029/virus/virus0000022/exp03/virus/20171029T074831.8_105LL_sci.fits DEX00094_1_000_W 366.749874176 403.664768101 58055.3253687504 2.10733 0 207.283457  -110.01228 7.56166666666666
