yyyymmdd yyyymm specid ifuslot ifuid
20210221 202102 323 043 040
20210221 202102 324 075 055
20210221 202102 325 076 044
20210221 202102 326 082 034
20210221 202102 327 081 017
20210221 202102 328 083 048
20210221 202102 329 088 029
20210221 202102 330 092 075
20210221 202102 401 079 068
20210221 202102 403 074 070
20210221 202102 404 073 071
20210221 202102 405 072 060
20210221 202102 406 071 081
20210221 202102 407 041 021
20210221 202102 408 031 049
20210221 202102 409 016 036
20210221 202102 410 024 039
20210221 202102 411 014 077
20210221 202102 412 013 043
20210221 202102 413 028 042
20210221 202102 414 038 035
20210221 202102 415 048 067
20210221 202102 416 058 063
20210221 202102 417 068 016
20210221 202102 418 057 064
20210221 202102 419 040 046
20210221 202102 420 030 050
20210221 202102 422 078 069
20210221 202102 423 089 066
20210221 202102 424 039 053
20210221 202102 425 049 059
20210221 202102 426 095 004
20210221 202102 427 061 007
20210222 202102 008 093 054
20210222 202102 012 106 033
20210222 202102 013 103 019
20210222 202102 016 104 026
20210222 202102 017 097 022
20210222 202102 025 067 032
20210222 202102 027 098 001
20210222 202102 032 094 028
20210222 202102 038 096 014
20210222 202102 041 063 015
20210222 202102 051 105 051
20210222 202102 202 035 074
20210222 202102 203 086 031
20210222 202102 204 087 037
20210222 202102 205 091 058
20210222 202102 301 052 072
20210222 202102 302 036 041
20210222 202102 303 025 013
20210222 202102 304 044 045
20210222 202102 305 034 056
20210222 202102 306 037 057
20210222 202102 307 085 076
20210222 202102 308 047 024
20210222 202102 309 046 005
20210222 202102 310 033 002
20210222 202102 311 053 025
20210222 202102 312 045 065
20210222 202102 313 023 010
20210222 202102 314 027 011
20210222 202102 315 021 073
20210222 202102 316 022 052
20210222 202102 317 015 038
20210222 202102 318 026 078
20210222 202102 319 062 023
20210222 202102 320 032 020
20210222 202102 321 042 030
20210222 202102 322 084 062
20210222 202102 323 043 040
20210222 202102 324 075 055
20210222 202102 325 076 044
20210222 202102 326 082 034
20210222 202102 327 081 017
20210222 202102 328 083 048
20210222 202102 329 088 029
20210222 202102 330 092 075
20210222 202102 401 079 068
20210222 202102 403 074 070
20210222 202102 404 073 071
20210222 202102 405 072 060
20210222 202102 406 071 081
20210222 202102 407 041 021
20210222 202102 408 031 049
20210222 202102 409 016 036
20210222 202102 410 024 039
20210222 202102 411 014 077
20210222 202102 412 013 043
20210222 202102 413 028 042
20210222 202102 414 038 035
20210222 202102 415 048 067
20210222 202102 416 058 063
20210222 202102 417 068 016
20210222 202102 418 057 064
20210222 202102 419 040 046
20210222 202102 420 030 050
20210222 202102 422 078 069
20210222 202102 423 089 066
20210222 202102 424 039 053
20210222 202102 425 049 059
20210222 202102 426 095 004
20210222 202102 427 061 007
20210223 202102 008 093 054
20210223 202102 012 106 033
20210223 202102 013 103 019
20210223 202102 016 104 026
20210223 202102 017 097 022
20210223 202102 025 067 032
20210223 202102 027 098 001
20210223 202102 032 094 028
20210223 202102 038 096 014
20210223 202102 041 063 015
20210223 202102 051 105 051
20210223 202102 202 035 074
20210223 202102 203 086 031
20210223 202102 204 087 037
20210223 202102 205 091 058
20210223 202102 301 052 072
20210223 202102 302 036 041
20210223 202102 303 025 013
20210223 202102 304 044 045
20210223 202102 305 034 056
20210223 202102 306 037 057
20210223 202102 307 085 076
20210223 202102 308 047 024
20210223 202102 309 046 005
20210223 202102 310 033 002
20210223 202102 311 053 025
20210223 202102 312 045 065
20210223 202102 313 023 010
20210223 202102 314 027 011
20210223 202102 315 021 073
20210223 202102 316 022 052
20210223 202102 317 015 038
20210223 202102 318 026 078
20210223 202102 319 062 023
20210223 202102 320 032 020
20210223 202102 321 042 030
20210223 202102 322 084 062
20210223 202102 323 043 040
20210223 202102 324 075 055
20210223 202102 325 076 044
20210223 202102 326 082 034
20210223 202102 327 081 017
20210223 202102 328 083 048
20210223 202102 329 088 029
20210223 202102 330 092 075
20210223 202102 401 079 068
20210223 202102 403 074 070
20210223 202102 404 073 071
20210223 202102 405 072 060
20210223 202102 406 071 081
20210223 202102 407 041 021
20210223 202102 408 031 049
20210223 202102 409 016 036
20210223 202102 410 024 039
20210223 202102 411 014 077
20210223 202102 412 013 043
20210223 202102 413 028 042
20210223 202102 414 038 035
20210223 202102 415 048 067
20210223 202102 416 058 063
20210223 202102 417 068 016
20210223 202102 418 057 064
20210223 202102 419 040 046
20210223 202102 420 030 050
20210223 202102 422 078 069
20210223 202102 423 089 066
20210223 202102 424 039 053
20210223 202102 425 049 059
20210223 202102 426 095 004
20210223 202102 427 061 007
20210303 202103 008 093 054
20210303 202103 012 106 033
20210303 202103 013 103 019
20210303 202103 016 104 026
20210303 202103 017 097 022
20210303 202103 025 067 032
20210303 202103 027 098 001
20210303 202103 032 094 028
20210303 202103 038 096 014
20210303 202103 041 063 015
20210303 202103 051 105 051
20210303 202103 202 035 074
20210303 202103 203 086 031
20210303 202103 204 087 037
20210303 202103 205 091 058
20210303 202103 301 052 072
20210303 202103 302 036 041
20210303 202103 303 025 013
20210303 202103 304 044 045
20210303 202103 305 034 056
20210303 202103 306 037 057
20210303 202103 307 085 076
20210303 202103 308 047 024
20210303 202103 309 046 005
20210303 202103 310 033 002
20210303 202103 311 053 025
20210303 202103 312 045 065
20210303 202103 313 023 010
20210303 202103 314 027 011
20210303 202103 315 021 073
20210303 202103 316 022 052
20210303 202103 317 015 038
20210303 202103 318 026 078
20210303 202103 319 062 023
20210303 202103 320 032 020
20210303 202103 321 042 030
20210303 202103 322 084 062
20210303 202103 323 043 040
20210303 202103 324 075 055
20210303 202103 325 076 044
20210303 202103 326 082 034
20210303 202103 327 081 017
20210303 202103 328 083 048
20210303 202103 329 088 029
20210303 202103 330 092 075
20210303 202103 401 079 068
20210303 202103 403 074 070
20210303 202103 404 073 071
20210303 202103 405 072 060
20210303 202103 406 071 081
20210303 202103 407 041 021
20210303 202103 408 031 049
20210303 202103 409 016 036
20210303 202103 410 024 039
20210303 202103 411 014 077
20210303 202103 412 013 043
20210303 202103 413 028 042
20210303 202103 414 038 035
20210303 202103 415 048 067
20210303 202103 416 058 063
20210303 202103 417 068 016
20210303 202103 418 057 064
20210303 202103 419 040 046
20210303 202103 420 030 050
20210303 202103 422 078 069
20210303 202103 423 089 066
20210303 202103 424 039 053
20210303 202103 425 049 059
20210303 202103 426 095 004
20210303 202103 427 061 007
20210304 202103 008 093 054
20210304 202103 012 106 033
20210304 202103 013 103 019
20210304 202103 016 104 026
20210304 202103 017 097 022
20210304 202103 025 067 032
20210304 202103 027 098 001
20210304 202103 032 094 028
20210304 202103 038 096 014
20210304 202103 041 063 015
20210304 202103 051 105 051
20210304 202103 202 035 074
20210304 202103 203 086 031
20210304 202103 204 087 037
20210304 202103 205 091 058
20210304 202103 301 052 072
20210304 202103 302 036 041
20210304 202103 303 025 013
20210304 202103 304 044 045
20210304 202103 305 034 056
20210304 202103 306 037 057
20210304 202103 307 085 076
20210304 202103 308 047 024
20210304 202103 309 046 005
20210304 202103 310 033 002
20210304 202103 311 053 025
20210304 202103 312 045 065
20210304 202103 313 023 010
20210304 202103 314 027 011
20210304 202103 315 021 073
20210304 202103 316 022 052
20210304 202103 317 015 038
20210304 202103 318 026 078
20210304 202103 319 062 023
20210304 202103 320 032 020
20210304 202103 321 042 030
20210304 202103 322 084 062
20210304 202103 323 043 040
20210304 202103 324 075 055
20210304 202103 325 076 044
20210304 202103 326 082 034
20210304 202103 327 081 017
20210304 202103 328 083 048
20210304 202103 329 088 029
20210304 202103 330 092 075
20210304 202103 401 079 068
20210304 202103 403 074 070
20210304 202103 404 073 071
20210304 202103 405 072 060
20210304 202103 406 071 081
20210304 202103 407 041 021
20210304 202103 408 031 049
20210304 202103 409 016 036
20210304 202103 410 024 039
20210304 202103 411 014 077
20210304 202103 412 013 043
20210304 202103 413 028 042
20210304 202103 414 038 035
20210304 202103 415 048 067
20210304 202103 416 058 063
20210304 202103 417 068 016
20210304 202103 418 057 064
20210304 202103 419 040 046
20210304 202103 420 030 050
20210304 202103 422 078 069
20210304 202103 423 089 066
20210304 202103 424 039 053
20210304 202103 425 049 059
20210304 202103 426 095 004
20210304 202103 427 061 007
20210306 202103 008 093 054
20210306 202103 013 103 019
20210306 202103 016 104 026
20210306 202103 025 067 032
20210306 202103 027 098 001
20210306 202103 032 094 028
20210306 202103 038 096 014
20210306 202103 041 063 015
20210306 202103 051 105 051
20210306 202103 202 035 074
20210306 202103 203 086 031
20210306 202103 204 087 037
20210306 202103 205 091 058
20210306 202103 301 052 072
20210306 202103 302 036 041
20210306 202103 303 025 013
20210306 202103 304 044 045
20210306 202103 305 034 056
20210306 202103 306 037 057
20210306 202103 307 085 076
20210306 202103 308 047 024
20210306 202103 309 046 005
20210306 202103 310 033 002
20210306 202103 311 053 025
20210306 202103 312 045 065
20210306 202103 313 023 010
20210306 202103 314 027 011
20210306 202103 315 021 073
20210306 202103 316 022 052
20210306 202103 317 015 038
20210306 202103 318 026 078
20210306 202103 319 062 023
20210306 202103 320 032 020
20210306 202103 321 042 030
20210306 202103 322 084 062
20210306 202103 323 043 040
20210306 202103 324 075 055
20210306 202103 325 076 044
20210306 202103 326 082 034
20210306 202103 327 081 017
20210306 202103 328 083 048
20210306 202103 329 088 029
20210306 202103 330 092 075
20210306 202103 401 079 068
20210306 202103 403 074 070
20210306 202103 404 073 071
20210306 202103 405 072 060
20210306 202103 406 071 081
20210306 202103 407 041 021
20210306 202103 408 031 049
20210306 202103 409 016 036
20210306 202103 410 024 039
20210306 202103 411 014 077
20210306 202103 412 013 043
20210306 202103 413 028 042
20210306 202103 414 038 035
20210306 202103 415 048 067
20210306 202103 416 058 063
20210306 202103 417 068 016
20210306 202103 418 057 064
20210306 202103 419 040 046
20210306 202103 420 030 050
20210306 202103 422 078 069
20210306 202103 423 089 066
20210306 202103 424 039 053
20210306 202103 425 049 059
20210306 202103 426 095 004
20210306 202103 427 061 007
20210307 202103 008 093 054
20210307 202103 013 103 019
20210307 202103 016 104 026
20210307 202103 025 067 032
20210307 202103 027 098 001
20210307 202103 032 094 028
20210307 202103 038 096 014
20210307 202103 041 063 015
20210307 202103 051 105 051
20210307 202103 202 035 074
20210307 202103 203 086 031
20210307 202103 204 087 037
20210307 202103 205 091 058
20210307 202103 301 052 072
20210307 202103 302 036 041
20210307 202103 303 025 013
20210307 202103 304 044 045
20210307 202103 305 034 056
20210307 202103 306 037 057
20210307 202103 307 085 076
20210307 202103 308 047 024
20210307 202103 309 046 005
20210307 202103 310 033 002
20210307 202103 311 053 025
20210307 202103 312 045 065
20210307 202103 313 023 010
20210307 202103 314 027 011
20210307 202103 315 021 073
20210307 202103 316 022 052
20210307 202103 317 015 038
20210307 202103 318 026 078
20210307 202103 319 062 023
20210307 202103 320 032 020
20210307 202103 321 042 030
20210307 202103 322 084 062
20210307 202103 323 043 040
20210307 202103 324 075 055
20210307 202103 325 076 044
20210307 202103 326 082 034
20210307 202103 327 081 017
20210307 202103 328 083 048
20210307 202103 329 088 029
20210307 202103 330 092 075
20210307 202103 401 079 068
20210307 202103 403 074 070
20210307 202103 404 073 071
20210307 202103 405 072 060
20210307 202103 406 071 081
20210307 202103 407 041 021
20210307 202103 408 031 049
20210307 202103 409 016 036
20210307 202103 410 024 039
20210307 202103 411 014 077
20210307 202103 412 013 043
20210307 202103 413 028 042
20210307 202103 414 038 035
20210307 202103 415 048 067
20210307 202103 416 058 063
20210307 202103 417 068 016
20210307 202103 418 057 064
20210307 202103 419 040 046
20210307 202103 420 030 050
20210307 202103 422 078 069
20210307 202103 423 089 066
20210307 202103 424 039 053
20210307 202103 425 049 059
20210307 202103 426 095 004
20210307 202103 427 061 007
20210308 202103 008 093 054
20210308 202103 013 103 019
20210308 202103 016 104 026
20210308 202103 025 067 032
20210308 202103 027 098 001
20210308 202103 032 094 028
20210308 202103 038 096 014
20210308 202103 041 063 015
20210308 202103 051 105 051
20210308 202103 202 035 074
20210308 202103 203 086 031
20210308 202103 204 087 037
20210308 202103 205 091 058
20210308 202103 301 052 072
20210308 202103 302 036 041
20210308 202103 303 025 013
20210308 202103 304 044 045
20210308 202103 305 034 056
20210308 202103 306 037 057
20210308 202103 307 085 076
20210308 202103 308 047 024
20210308 202103 309 046 005
20210308 202103 310 033 002
20210308 202103 311 053 025
20210308 202103 312 045 065
20210308 202103 313 023 010
20210308 202103 314 027 011
20210308 202103 315 021 073
20210308 202103 316 022 052
20210308 202103 317 015 038
20210308 202103 318 026 078
20210308 202103 319 062 023
20210308 202103 320 032 020
20210308 202103 321 042 030
20210308 202103 322 084 062
20210308 202103 323 043 040
20210308 202103 324 075 055
20210308 202103 325 076 044
20210308 202103 326 082 034
20210308 202103 327 081 017
20210308 202103 328 083 048
20210308 202103 329 088 029
20210308 202103 330 092 075
20210308 202103 401 079 068
20210308 202103 403 074 070
20210308 202103 404 073 071
20210308 202103 405 072 060
20210308 202103 406 071 081
20210308 202103 407 041 021
20210308 202103 408 031 049
20210308 202103 409 016 036
20210308 202103 410 024 039
20210308 202103 411 014 077
20210308 202103 412 013 043
20210308 202103 413 028 042
20210308 202103 414 038 035
20210308 202103 415 048 067
20210308 202103 416 058 063
20210308 202103 417 068 016
20210308 202103 418 057 064
20210308 202103 419 040 046
20210308 202103 420 030 050
20210308 202103 422 078 069
20210308 202103 423 089 066
20210308 202103 424 039 053
20210308 202103 425 049 059
20210308 202103 426 095 004
20210308 202103 427 061 007
20210309 202103 008 093 054
20210309 202103 013 103 019
20210309 202103 016 104 026
20210309 202103 025 067 032
20210309 202103 027 098 001
20210309 202103 032 094 028
20210309 202103 038 096 014
20210309 202103 041 063 015
20210309 202103 051 105 051
20210309 202103 202 035 074
20210309 202103 203 086 031
20210309 202103 204 087 037
20210309 202103 205 091 058
20210309 202103 301 052 072
20210309 202103 302 036 041
20210309 202103 303 025 013
