0.000 0.000 1.221 -0.614 1.120 0.478 20180508 009
0.000 0.000 0.511 -0.487 0.295 0.105 20180508 010
0.000 0.000 1.158 -0.966 1.343 0.366 20180508 015
0.000 0.000 1.250 -0.796 1.355 0.553 20180508 016
0.000 0.000 1.230 -0.736 1.297 0.721 20180509 007
0.000 0.000 1.258 -0.728 1.290 0.722 20180509 008
0.000 0.000 1.279 -0.593 1.309 0.694 20180509 009
0.000 0.000 1.252 -0.683 1.271 0.714 20180509 010
0.000 0.000 1.086 -0.774 1.228 0.731 20180510 004
0.000 0.000 1.252 -0.675 1.164 0.628 20180510 007
0.000 0.000 1.168 -0.673 1.144 0.691 20180510 009
0.000 0.000 1.121 -0.695 1.246 0.743 20180510 010
0.000 0.000 1.243 -0.713 1.233 0.646 20180510 015
0.000 0.000 1.193 -0.654 1.208 0.690 20180510 016
0.000 0.000 1.313 -0.787 1.332 0.603 20180511 009
0.000 0.000 1.206 -0.665 1.164 0.699 20180511 010
0.000 0.000 1.313 -0.741 1.159 0.831 20180511 011
0.000 0.000 1.226 -0.884 1.130 0.400 20180511 014
0.000 0.000 1.153 -0.709 1.418 0.637 20180511 015
0.000 0.000 1.283 -0.831 1.200 0.568 20180511 022
0.000 0.000 1.362 -0.777 1.380 0.713 20180511 023
0.000 0.000 1.321 -0.816 1.438 0.605 20180511 024
0.000 0.000 1.165 -0.680 1.199 0.689 20180511 025
0.000 0.000 1.255 -0.776 1.187 0.720 20180511 026
0.000 0.000 1.576 -0.774 1.377 0.663 20180511 027
0.000 0.000 1.314 -0.849 1.364 0.699 20180512 009
0.000 0.000 1.432 -0.774 1.628 0.540 20180512 010
0.000 0.000 1.030 -0.598 1.088 0.909 20180512 011
0.000 0.000 1.168 -0.584 1.244 0.745 20180513 007
0.000 0.000 0.859 -0.536 0.754 0.346 20180513 008
0.000 0.000 1.169 -0.817 0.851 0.488 20180513 009
0.000 0.000 1.164 -0.664 1.140 0.732 20180513 010
0.000 0.000 1.243 -0.553 1.241 0.549 20180513 011
0.000 0.000 1.215 -0.881 0.946 0.391 20180513 012
0.000 0.000 1.439 -0.588 1.049 0.798 20180513 013
0.000 0.000 1.231 -0.827 1.308 0.646 20180513 014
0.000 0.000 1.240 -0.726 0.859 0.450 20180514 002
0.000 0.000 1.230 -0.768 1.077 0.612 20180514 011
0.000 0.000 1.244 -0.698 1.328 0.681 20180514 012
0.000 0.000 1.277 -0.705 1.212 0.756 20180514 013
0.000 0.000 1.102 -0.798 1.128 0.653 20180514 014
